File Layout Stasiun Rev. 2.0
Properti : D:\CTC-YK-CLIENT-WALLDISPLAY-3\Layout\DISPLAY3.csv
No,Nama Objek,Indek,Grup,Kiri,Atas,Tinggi,Lebar,Front/Back,Tips,Tipe,No Stasiun,Buka Layout,Alokasi,Nama Variabel
37,Gambar Bitmap,31,0,6372,846,13,13,0,MGW-J22A-TUR-DO,0,0,,0,MGW-J22A-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,1379,0,0,0,0,0,0,35#
38,Gambar Bitmap,32,0,6060,957,13,13,0,MGW-J10-TUR-DO,0,0,,0,MGW-J10-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,1377,0,0,0,0,0,0,35#
39,Kotak/Track,4,0,6674,1040,4,8,0,MGW-JL32B-CFGE-DO,1,0,,0,MGW-JL32B-CFGE-DO,,,,,16777215,65535,65280,0,0,4144959,8421504,10,1,1082,0,0,0,0,0,35#
40,Kotak/Track,5,0,6685,1027,4,8,0,MGW-JL32B-CFGE-DO,1,0,,0,MGW-JL32B-CFGE-DO,,,,,16777215,65535,65280,0,0,4144959,8421504,10,1,1082,0,0,0,0,0,35#
41,Poligon,3,0,6677,1027,17,14,0,MGW-JL32B-CFGE-DO,4,0,,0,MGW-JL32B-CFGE-DO,,,,,16777215,65535,65280,0,0,4144959,0,5,1,1082,0,0,0,0,0,35#
42,Poligon,4,0,6638,1029,12,11,0,MGW-JL32B-EGE-DO,1,0,,0,MGW-JL32B-EGE-DO,,,,,16777215,65535,65280,0,0,4144959,0,12,1,1190,0,0,0,0,0,35#
43,Nama Peralatan,2,0,6623,1048,19,62,0,,1,0,,0,Sinyal,JL32B,0,18#
44,Elip,1,0,6653,1030,11,11,0,MGW-JL32B-RGE-DO,1,0,,2,MGW-JL32B-RGE-DO,MGW-JL32B-CGE-DO,,,,255,65280,255,0,0,4144959,0,2,1144,1109,0,0,0,0,34#
45,Gambar Bitmap,33,0,6601,1025,21,95,0,,0,0,,0,,,,,,,,,,0,sinyal-contraflow-1_aspek-emergency-langsir-000.bmp,0,0,0,0,0,0,0,0,0,35#
46,Nomor Kereta,1,0,7510,998,30,89,0,,1,0,,0,MGW-NEW-IB-JNT-10B-TE-DO,1401,17#
47,Nomor Kereta,2,0,7528,790,30,89,0,,1,0,,0,MGW-NEW-IB-JNT-20B-TE-DO,1400,17#
